Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
6/01/78,18:00,,,239.3,,,127.61,,,186.56,,,,,,,,,,,,,,,8,,,,,,25.1,,,16.9,,,62,,,923.01,,,196,,,1.3,,,,,,,,,,,,,,,,,,,,,
6/01/78,19:00,,,103.3,,,130.356,,,77.7669,,,,,,,,,,,,,,,8,,,,,,23.7,,,17.5,,,69,,,923.57,,,156,,,0.9,,,,,,,,,,,,,,,,,,,,,
6/01/78,20:00,,,19.9,,,0,,,19.9,,,,,,,,,,,,,,,6,,,,,,22.5,,,17.2,,,73,,,924.25,,,103,,,0.7,,,,,,,,,,,,,,,,,,,,,
6/01/78,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.9,,,17.5,,,77,,,924.93,,,80,,,0.8,,,,,,,,,,,,,,,,,,,,,
6/01/78,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.6,,,17.4,,,77,,,925.29,,,98,,,1,,,,,,,,,,,,,,,,,,,,,
6/01/78,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.4,,,17.4,,,78,,,925.69,,,97,,,1,,,,,,,,,,,,,,,,,,,,,
6/01/78,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.2,,,17.5,,,80,,,925.62,,,99,,,0.7,,,,,,,,,,,,,,,,,,,,,
7/01/78,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.9,,,17.5,,,81,,,925.11,,,93,,,0.7,,,,,,,,,,,,,,,,,,,,,
7/01/78,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.7,,,17.3,,,81,,,924.57,,,75,,,0.5,,,,,,,,,,,,,,,,,,,,,
7/01/78,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.5,,,17.2,,,81,,,924.12,,,97,,,0.6,,,,,,,,,,,,,,,,,,,,,
7/01/78,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.4,,,17,,,81,,,923.7,,,67,,,0.9,,,,,,,,,,,,,,,,,,,,,
7/01/78,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.3,,,16.9,,,81,,,923.87,,,102,,,0.6,,,,,,,,,,,,,,,,,,,,,
7/01/78,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.2,,,17,,,82,,,924.2,,,76,,,0.7,,,,,,,,,,,,,,,,,,,,,
7/01/78,7:00,,,18.5,,,0,,,18.5,,,,,,,,,,,,,,,6,,,,,,20.5,,,17.1,,,81,,,924.66,,,66,,,0.8,,,,,,,,,,,,,,,,,,,,,
7/01/78,8:00,,,140,,,64.5523,,,118.789,,,,,,,,,,,,,,,6,,,,,,21.7,,,17,,,75,,,925.14,,,47,,,0.8,,,,,,,,,,,,,,,,,,,,,
7/01/78,9:00,,,351.9,,,189.806,,,249.95,,,,,,,,,,,,,,,6,,,,,,23.1,,,17.1,,,69,,,925.48,,,17,,,0.7,,,,,,,,,,,,,,,,,,,,,
7/01/78,10:00,,,537.7,,,218.493,,,380.505,,,,,,,,,,,,,,,6,,,,,,24.4,,,17,,,64,,,925.6,,,3,,,0.9,,,,,,,,,,,,,,,,,,,,,
7/01/78,11:00,,,695.5,,,337.624,,,404.088,,,,,,,,,,,,,,,6,,,,,,25.6,,,16.7,,,59,,,925.64,,,345,,,1.4,,,,,,,,,,,,,,,,,,,,,
7/01/78,12:00,,,765.3,,,324.581,,,454.233,,,,,,,,,,,,,,,6,,,,,,26.7,,,16.5,,,55,,,925.39,,,329,,,1.2,,,,,,,,,,,,,,,,,,,,,
7/01/78,13:00,,,771.6,,,153.801,,,618.002,,,,,,,,,,,,,,,8,,,,,,27.4,,,15.7,,,51,,,924.94,,,306,,,1.4,,,,,,,,,,,,,,,,,,,,,
7/01/78,14:00,,,792.8,,,299.675,,,498.724,,,,,,,,,,,,,,,8,,,,,,28,,,15.3,,,48,,,924.39,,,302,,,1.1,,,,,,,,,,,,,,,,,,,,,
7/01/78,15:00,,,684.6,,,151.237,,,547.358,,,,,,,,,,,,,,,8,,,,,,28,,,15.3,,,48,,,923.79,,,266,,,1.1,,,,,,,,,,,,,,,,,,,,,
7/01/78,16:00,,,556.7,,,165.211,,,427.479,,,,,,,,,,,,,,,8,,,,,,27.4,,,15.7,,,53,,,923.34,,,310,,,0.7,,,,,,,,,,,,,,,,,,,,,
7/01/78,17:00,,,402,,,148.251,,,310.985,,,,,,,,,,,,,,,8,,,,,,26.5,,,16.5,,,58,,,923.15,,,212,,,1.1,,,,,,,,,,,,,,,,,,,,,
7/01/78,18:00,,,206,,,88.721,,,169.248,,,,,,,,,,,,,,,8,,,,,,25.1,,,17.2,,,65,,,923.29,,,150,,,0.8,,,,,,,,,,,,,,,,,,,,,
7/01/78,19:00,,,92.8,,,78.1607,,,77.4247,,,,,,,,,,,,,,,6,,,,,,23.9,,,17.8,,,71,,,923.85,,,133,,,1,,,,,,,,,,,,,,,,,,,,,
7/01/78,20:00,,,22.3,,,0,,,22.3,,,,,,,,,,,,,,,6,,,,,,23.3,,,17.7,,,73,,,924.41,,,108,,,0.8,,,,,,,,,,,,,,,,,,,,,
7/01/78,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,22.9,,,17.9,,,76,,,924.92,,,135,,,0.5,,,,,,,,,,,,,,,,,,,,,
7/01/78,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,22.3,,,17.5,,,76,,,925.33,,,105,,,0.7,,,,,,,,,,,,,,,,,,,,,
7/01/78,23:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,6,,,,,,22,,,17.3,,,76,,,925.73,,,94,,,1,,,,,,,,,,,,,,,,,,,,,
7/01/78,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.7,,,17.6,,,78,,,925.63,,,91,,,1.2,,,,,,,,,,,,,,,,,,,,,
8/01/78,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.4,,,17.5,,,80,,,925.21,,,72,,,1,,,,,,,,,,,,,,,,,,,,,
8/01/78,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.1,,,17.6,,,81,,,924.82,,,89,,,0.7,,,,,,,,,,,,,,,,,,,,,
8/01/78,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21,,,17.6,,,82,,,924.35,,,79,,,0.9,,,,,,,,,,,,,,,,,,,,,
8/01/78,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.7,,,17.5,,,82,,,924.17,,,58,,,0.8,,,,,,,,,,,,,,,,,,,,,
8/01/78,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.6,,,17.5,,,83,,,924.3,,,78,,,0.6,,,,,,,,,,,,,,,,,,,,,
8/01/78,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,20.6,,,17.4,,,83,,,924.67,,,82,,,0.5,,,,,,,,,,,,,,,,,,,,,
8/01/78,7:00,,,15.4,,,0,,,15.4,,,,,,,,,,,,,,,6,,,,,,20.7,,,17.5,,,82,,,925.21,,,54,,,0.6,,,,,,,,,,,,,,,,,,,,,
8/01/78,8:00,,,135,,,52.0531,,,118.008,,,,,,,,,,,,,,,6,,,,,,21.9,,,17.6,,,77,,,925.62,,,60,,,0.5,,,,,,,,,,,,,,,,,,,,,
8/01/78,9:00,,,343.6,,,175.811,,,249.488,,,,,,,,,,,,,,,5,,,,,,23.3,,,17.5,,,71,,,925.87,,,31,,,0.7,,,,,,,,,,,,,,,,,,,,,
8/01/78,10:00,,,500.7,,,133.997,,,404.488,,,,,,,,,,,,,,,6,,,,,,24.5,,,17.4,,,66,,,926.03,,,38,,,0.8,,,,,,,,,,,,,,,,,,,,,
8/01/78,11:00,,,669.1,,,214.039,,,484.572,,,,,,,,,,,,,,,6,,,,,,25.9,,,17.5,,,61,,,925.97,,,13,,,1,,,,,,,,,,,,,,,,,,,,,
8/01/78,12:00,,,759.4,,,332.791,,,440.649,,,,,,,,,,,,,,,6,,,,,,27,,,16.8,,,55,,,925.69,,,359,,,1.3,,,,,,,,,,,,,,,,,,,,,
8/01/78,13:00,,,808.9,,,322.104,,,487.262,,,,,,,,,,,,,,,6,,,,,,27.9,,,16.2,,,51,,,925.27,,,319,,,1.2,,,,,,,,,,,,,,,,,,,,,
8/01/78,14:00,,,676.1,,,184.88,,,494.626,,,,,,,,,,,,,,,6,,,,,,28,,,16.8,,,53,,,924.68,,,344,,,0.9,,,,,,,,,,,,,,,,,,,,,
8/01/78,15:00,,,601.5,,,148.784,,,466.398,,,,,,,,,,,,,,,6,,,,,,27.7,,,16.6,,,54,,,924.04,,,331,,,0.7,,,,,,,,,,,,,,,,,,,,,
8/01/78,16:00,,,356.5,,,34.053,,,329.838,,,,,,,,,,,,,,,8,,,,,,26.7,,,17.7,,,60,,,923.8,,,143,,,0.7,,,,,,,,,,,,,,,,,,,,,
8/01/78,17:00,,,255.5,,,13.852,,,246.983,,,,,,,,,,,,,,,6,,,,,,25.1,,,17.7,,,66,,,923.67,,,216,,,0.4,,,,,,,,,,,,,,,,,,,,,
8/01/78,18:00,,,175.7,,,36.5253,,,160.537,,,,,,,,,,,,,,,6,,,,,,24.6,,,17.8,,,68,,,923.79,,,203,,,0.8,,,,,,,,,,,,,,,,,,,,,
8/01/78,19:00,,,97.6,,,112.447,,,75.3928,,,,,,,,,,,,,,,6,,,,,,23.1,,,17.8,,,74,,,924.3,,,142,,,0.4,,,,,,,,,,,,,,,,,,,,,
8/01/78,20:00,,,17.9,,,0,,,17.9,,,,,,,,,,,,,,,6,,,,,,22.3,,,17.8,,,77,,,924.91,,,133,,,0.9,,,,,,,,,,,,,,,,,,,,,
8/01/78,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,22.3,,,17.8,,,77,,,925.22,,,123,,,0.7,,,,,,,,,,,,,,,,,,,,,
8/01/78,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,22.2,,,18,,,79,,,925.73,,,95,,,0.8,,,,,,,,,,,,,,,,,,,,,
8/01/78,23:00,,,0.8,,,0,,,0.8,,,,,,,,,,,,,,,6,,,,,,22,,,18,,,79,,,926.07,,,89,,,1,,,,,,,,,,,,,,,,,,,,,
8/01/78,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.6,,,18.1,,,81,,,926.03,,,94,,,0.8,,,,,,,,,,,,,,,,,,,,,
9/01/78,1:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,6,,,,,,21.2,,,18.1,,,83,,,925.65,,,86,,,0.5,,,,,,,,,,,,,,,,,,,,,
9/01/78,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.1,,,18.3,,,84,,,925.12,,,86,,,0.4,,,,,,,,,,,,,,,,,,,,,
9/01/78,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.9,,,18.2,,,85,,,924.67,,,72,,,0.3,,,,,,,,,,,,,,,,,,,,,
9/01/78,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.9,,,18.2,,,85,,,924.39,,,101,,,0.4,,,,,,,,,,,,,,,,,,,,,
9/01/78,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.8,,,18.1,,,85,,,924.33,,,58,,,0.5,,,,,,,,,,,,,,,,,,,,,
9/01/78,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.7,,,18.1,,,85,,,924.69,,,55,,,0.4,,,,,,,,,,,,,,,,,,,,,
9/01/78,7:00,,,15.1,,,0,,,15.1,,,,,,,,,,,,,,,6,,,,,,20.9,,,18.1,,,84,,,925.2,,,64,,,0.6,,,,,,,,,,,,,,,,,,,,,
9/01/78,8:00,,,112.5,,,0,,,112.5,,,,,,,,,,,,,,,6,,,,,,21.9,,,18.2,,,80,,,925.64,,,72,,,0.6,,,,,,,,,,,,,,,,,,,,,
9/01/78,9:00,,,284.3,,,81.9258,,,240.596,,,,,,,,,,,,,,,6,,,,,,23.1,,,18.1,,,74,,,925.89,,,89,,,0.4,,,,,,,,,,,,,,,,,,,,,
9/01/78,10:00,,,455.8,,,117.124,,,371.872,,,,,,,,,,,,,,,8,,,,,,24.3,,,18,,,69,,,926.05,,,13,,,0.7,,,,,,,,,,,,,,,,,,,,,
9/01/78,11:00,,,621.8,,,161.865,,,482.415,,,,,,,,,,,,,,,6,,,,,,25.6,,,17.9,,,64,,,926,,,336,,,1,,,,,,,,,,,,,,,,,,,,,
9/01/78,12:00,,,720.1,,,268.8,,,462.791,,,,,,,,,,,,,,,6,,,,,,26.7,,,17.4,,,58,,,925.75,,,326,,,1.2,,,,,,,,,,,,,,,,,,,,,
9/01/78,13:00,,,849.8,,,384.367,,,466.04,,,,,,,,,,,,,,,8,,,,,,28,,,16.9,,,52,,,925.34,,,345,,,1,,,,,,,,,,,,,,,,,,,,,
9/01/78,14:00,,,789.9,,,308.719,,,486.793,,,,,,,,,,,,,,,6,,,,,,28.6,,,16.3,,,49,,,924.67,,,302,,,1.2,,,,,,,,,,,,,,,,,,,,,
9/01/78,15:00,,,574.7,,,123.459,,,462.527,,,,,,,,,,,,,,,8,,,,,,27.8,,,16.1,,,52,,,924.13,,,260,,,0.6,,,,,,,,,,,,,,,,,,,,,
9/01/78,16:00,,,527.2,,,132.211,,,423.586,,,,,,,,,,,,,,,8,,,,,,27.7,,,16.7,,,55,,,923.7,,,244,,,0.8,,,,,,,,,,,,,,,,,,,,,
9/01/78,17:00,,,417.4,,,169.321,,,313.152,,,,,,,,,,,,,,,8,,,,,,27.1,,,17.4,,,58,,,923.3,,,214,,,0.9,,,,,,,,,,,,,,,,,,,,,
9/01/78,18:00,,,226.9,,,98.8388,,,185.785,,,,,,,,,,,,,,,8,,,,,,25.5,,,17.4,,,63,,,923.41,,,160,,,1.2,,,,,,,,,,,,,,,,,,,,,
9/01/78,19:00,,,98.6,,,100.58,,,78.6653,,,,,,,,,,,,,,,8,,,,,,24,,,18.1,,,71,,,923.99,,,157,,,1.3,,,,,,,,,,,,,,,,,,,,,
9/01/78,20:00,,,16.5,,,0,,,16.5,,,,,,,,,,,,,,,8,,,,,,22.9,,,18,,,75,,,924.6,,,119,,,0.6,,,,,,,,,,,,,,,,,,,,,
9/01/78,21:00,,,0.5,,,0,,,0.5,,,,,,,,,,,,,,,8,,,,,,22.5,,,18.3,,,78,,,925.17,,,120,,,0.8,,,,,,,,,,,,,,,,,,,,,
9/01/78,22:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,8,,,,,,22.3,,,18.5,,,79,,,925.71,,,125,,,1.1,,,,,,,,,,,,,,,,,,,,,
9/01/78,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,22.1,,,18.4,,,80,,,926.17,,,118,,,0.7,,,,,,,,,,,,,,,,,,,,,
9/01/78,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,22,,,18.4,,,81,,,925.89,,,81,,,0.7,,,,,,,,,,,,,,,,,,,,,
10/01/78,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,21.8,,,18.2,,,80,,,925.41,,,57,,,0.5,,,,,,,,,,,,,,,,,,,,,
10/01/78,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,21.6,,,18.2,,,81,,,924.83,,,52,,,0.2,,,,,,,,,,,,,,,,,,,,,
10/01/78,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,21.4,,,18.2,,,82,,,924.33,,,36,,,0.7,,,,,,,,,,,,,,,,,,,,,
10/01/78,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,21.2,,,18.2,,,83,,,924.08,,,57,,,0.5,,,,,,,,,,,,,,,,,,,,,
10/01/78,5:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,8,,,,,,21.2,,,18.1,,,83,,,924.09,,,30,,,0.6,,,,,,,,,,,,,,,,,,,,,
10/01/78,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,21,,,18,,,84,,,924.36,,,48,,,0.8,,,,,,,,,,,,,,,,,,,,,
10/01/78,7:00,,,12.4,,,0,,,12.4,,,,,,,,,,,,,,,8,,,,,,21.1,,,18.1,,,84,,,924.83,,,35,,,0.7,,,,,,,,,,,,,,,,,,,,,
10/01/78,8:00,,,119.4,,,8.52582,,,116.654,,,,,,,,,,,,,,,8,,,,,,22.2,,,18,,,78,,,925.39,,,38,,,0.8,,,,,,,,,,,,,,,,,,,,,
10/01/78,9:00,,,297.2,,,100.922,,,243.548,,,,,,,,,,,,,,,8,,,,,,23.5,,,17.8,,,71,,,925.73,,,25,,,0.8,,,,,,,,,,,,,,,,,,,,,
10/01/78,10:00,,,466.9,,,130.194,,,373.795,,,,,,,,,,,,,,,8,,,,,,24.5,,,17.6,,,67,,,925.93,,,337,,,0.9,,,,,,,,,,,,,,,,,,,,,
10/01/78,11:00,,,621.1,,,162.093,,,481.683,,,,,,,,,,,,,,,8,,,,,,25.4,,,17.4,,,63,,,925.9,,,344,,,1.5,,,,,,,,,,,,,,,,,,,,,
10/01/78,12:00,,,724.8,,,278.836,,,458.042,,,,,,,,,,,,,,,8,,,,,,26.7,,,17.3,,,59,,,925.57,,,330,,,1.3,,,,,,,,,,,,,,,,,,,,,
10/01/78,13:00,,,749.8,,,260.19,,,490.058,,,,,,,,,,,,,,,8,,,,,,27.4,,,17.1,,,56,,,925.08,,,325,,,1.4,,,,,,,,,,,,,,,,,,,,,
10/01/78,14:00,,,742.3,,,270.457,,,476.697,,,,,,,,,,,,,,,8,,,,,,27.8,,,16.6,,,53,,,924.61,,,322,,,1.1,,,,,,,,,,,,,,,,,,,,,
10/01/78,15:00,,,651.7,,,233.613,,,439.32,,,,,,,,,,,,,,,8,,,,,,28.1,,,16.4,,,53,,,924.01,,,320,,,1.2,,,,,,,,,,,,,,,,,,,,,
10/01/78,16:00,,,555.9,,,228.41,,,376.729,,,,,,,,,,,,,,,8,,,,,,27.9,,,16.1,,,53,,,923.47,,,326,,,0.9,,,,,,,,,,,,,,,,,,,,,
10/01/78,17:00,,,360.7,,,94.1531,,,302.655,,,,,,,,,,,,,,,8,,,,,,26.7,,,17.2,,,59,,,923.26,,,256,,,1.1,,,,,,,,,,,,,,,,,,,,,
10/01/78,18:00,,,243.7,,,132.244,,,188.586,,,,,,,,,,,,,,,8,,,,,,26.1,,,17.8,,,63,,,923.23,,,223,,,0.6,,,,,,,,,,,,,,,,,,,,,
10/01/78,19:00,,,117.9,,,246.655,,,68.8559,,,,,,,,,,,,,,,8,,,,,,25,,,18,,,67,,,923.51,,,148,,,0.6,,,,,,,,,,,,,,,,,,,,,
10/01/78,20:00,,,16.2,,,0,,,16.2,,,,,,,,,,,,,,,8,,,,,,23.7,,,18.2,,,73,,,923.98,,,115,,,0.5,,,,,,,,,,,,,,,,,,,,,
10/01/78,21:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,6,,,,,,23.5,,,18.4,,,74,,,924.51,,,117,,,0.9,,,,,,,,,,,,,,,,,,,,,
10/01/78,22:00,,,0.7,,,0,,,0.7,,,,,,,,,,,,,,,8,,,,,,23,,,18.3,,,76,,,925.19,,,117,,,0.8,,,,,,,,,,,,,,,,,,,,,
10/01/78,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,22.4,,,18.3,,,78,,,925.65,,,79,,,0.8,,,,,,,,,,,,,,,,,,,,,
10/01/78,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,22.2,,,18.1,,,79,,,925.57,,,88,,,0.8,,,,,,,,,,,,,,,,,,,,,
11/01/78,1:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,6,,,,,,21.9,,,18.1,,,80,,,925.14,,,75,,,0.9,,,,,,,,,,,,,,,,,,,,,
11/01/78,2:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,6,,,,,,21.5,,,18,,,81,,,924.53,,,63,,,0.7,,,,,,,,,,,,,,,,,,,,,
11/01/78,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21.4,,,17.9,,,82,,,924.07,,,40,,,0.5,,,,,,,,,,,,,,,,,,,,,
11/01/78,4:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,6,,,,,,21.2,,,17.8,,,81,,,923.85,,,57,,,0.5,,,,,,,,,,,,,,,,,,,,,
11/01/78,5:00,,,0.6,,,0,,,0.6,,,,,,,,,,,,,,,6,,,,,,21,,,17.9,,,83,,,923.81,,,84,,,0.4,,,,,,,,,,,,,,,,,,,,,
11/01/78,6:00,,,0.3,,,0,,,0.3,,,,,,,,,,,,,,,6,,,,,,20.9,,,17.9,,,83,,,924.17,,,26,,,0.5,,,,,,,,,,,,,,,,,,,,,
11/01/78,7:00,,,9.7,,,0,,,9.7,,,,,,,,,,,,,,,6,,,,,,21,,,18,,,83,,,924.64,,,338,,,0.2,,,,,,,,,,,,,,,,,,,,,
11/01/78,8:00,,,106.3,,,0,,,106.3,,,,,,,,,,,,,,,6,,,,,,22.1,,,18.2,,,79,,,925.18,,,24,,,0.3,,,,,,,,,,,,,,,,,,,,,
11/01/78,9:00,,,280,,,79.4592,,,237.906,,,,,,,,,,,,,,,6,,,,,,23.5,,,17.9,,,72,,,925.56,,,3,,,0.7,,,,,,,,,,,,,,,,,,,,,
11/01/78,10:00,,,531.4,,,259.255,,,346.378,,,,,,,,,,,,,,,6,,,,,,24.9,,,17.4,,,64,,,925.69,,,347,,,1.3,,,,,,,,,,,,,,,,,,,,,
11/01/78,11:00,,,656.2,,,201.991,,,482.671,,,,,,,,,,,,,,,8,,,,,,25.9,,,17.4,,,61,,,925.71,,,323,,,2,,,,,,,,,,,,,,,,,,,,,
11/01/78,12:00,,,694.5,,,124.877,,,575.104,,,,,,,,,,,,,,,8,,,,,,27.1,,,17.1,,,56,,,925.32,,,319,,,1.9,,,,,,,,,,,,,,,,,,,,,
11/01/78,13:00,,,689.5,,,98.3494,,,591.335,,,,,,,,,,,,,,,8,,,,,,27.6,,,16.6,,,53,,,924.93,,,321,,,2.1,,,,,,,,,,,,,,,,,,,,,
11/01/78,14:00,,,721.1,,,127.357,,,596.002,,,,,,,,,,,,,,,8,,,,,,28,,,16.5,,,52,,,924.41,,,318,,,2.1,,,,,,,,,,,,,,,,,,,,,
11/01/78,15:00,,,655.4,,,208.129,,,466.084,,,,,,,,,,,,,,,8,,,,,,28.2,,,16.4,,,51,,,923.76,,,313,,,1.8,,,,,,,,,,,,,,,,,,,,,
11/01/78,16:00,,,404.9,,,55.6322,,,361.223,,,,,,,,,,,,,,,9,,,,,,26.6,,,17.2,,,59,,,923.31,,,291,,,1.1,,,,,,,,,,,,,,,,,,,,,
11/01/78,17:00,,,261.1,,,23.3123,,,246.71,,,,,,,,,,,,,,,9,,,,,,25.8,,,17.8,,,63,,,923.07,,,266,,,0.9,,,,,,,,,,,,,,,,,,,,,
11/01/78,18:00,,,179.5,,,40.3302,,,162.663,,,,,,,,,,,,,,,8,,,,,,25.4,,,17.4,,,63,,,923.02,,,283,,,0.3,,,,,,,,,,,,,,,,,,,,,
11/01/78,19:00,,,104.5,,,150.758,,,74.4378,,,,,,,,,,,,,,,8,,,,,,24.1,,,17.6,,,69,,,923.62,,,90,,,0.7,,,,,,,,,,,,,,,,,,,,,
11/01/78,20:00,,,21,,,0,,,21,,,,,,,,,,,,,,,8,,,,,,23.4,,,17.8,,,72,,,924.21,,,130,,,1.1,,,,,,,,,,,,,,,,,,,,,
11/01/78,21:00,,,0.4,,,0,,,0.4,,,,,,,,,,,,,,,8,,,,,,23.1,,,17.9,,,73,,,924.65,,,102,,,0.7,,,,,,,,,,,,,,,,,,,,,
11/01/78,22:00,,,0.3,,,0,,,0.3,,,,,,,,,,,,,,,8,,,,,,22.7,,,17.5,,,74,,,925.01,,,86,,,0.8,,,,,,,,,,,,,,,,,,,,,
11/01/78,23:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,8,,,,,,22.5,,,17.6,,,75,,,925.31,,,89,,,0.5,,,,,,,,,,,,,,,,,,,,,
11/01/78,24:00:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,8,,,,,,22.3,,,17.9,,,77,,,925.23,,,44,,,0.6,,,,,,,,,,,,,,,,,,,,,
12/01/78,1:00,,,0.5,,,0,,,0.5,,,,,,,,,,,,,,,8,,,,,,22,,,17.6,,,77,,,924.85,,,43,,,0.6,,,,,,,,,,,,,,,,,,,,,
12/01/78,2:00,,,0.4,,,0,,,0.4,,,,,,,,,,,,,,,8,,,,,,21.7,,,17.7,,,78,,,924.27,,,71,,,0.7,,,,,,,,,,,,,,,,,,,,,
12/01/78,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,21.3,,,17.7,,,80,,,923.89,,,120,,,0.3,,,,,,,,,,,,,,,,,,,,,
12/01/78,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,21.1,,,17.8,,,82,,,923.63,,,39,,,0.5,,,,,,,,,,,,,,,,,,,,,
12/01/78,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,21.1,,,17.4,,,80,,,923.68,,,40,,,0.5,,,,,,,,,,,,,,,,,,,,,
12/01/78,6:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,8,,,,,,20.8,,,17.2,,,80,,,923.87,,,2,,,0.4,,,,,,,,,,,,,,,,,,,,,
12/01/78,7:00,,,8.3,,,0,,,8.3,,,,,,,,,,,,,,,8,,,,,,21.1,,,17.2,,,79,,,924.42,,,6,,,0.4,,,,,,,,,,,,,,,,,,,,,
12/01/78,8:00,,,89.4,,,0,,,89.4,,,,,,,,,,,,,,,8,,,,,,21.7,,,17.4,,,77,,,924.97,,,347,,,0.5,,,,,,,,,,,,,,,,,,,,,
12/01/78,9:00,,,253.6,,,64.3861,,,219.611,,,,,,,,,,,,,,,8,,,,,,23,,,17.5,,,72,,,925.22,,,6,,,1,,,,,,,,,,,,,,,,,,,,,
12/01/78,10:00,,,456.1,,,121.037,,,369.896,,,,,,,,,,,,,,,8,,,,,,24.4,,,17.3,,,65,,,925.47,,,349,,,0.7,,,,,,,,,,,,,,,,,,,,,
