Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
12/09/2016,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,5,,,7.60,,,1.30,,,64,,,1012.81,,,212,,,4.00,,,777700,,,5094,,,110,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,09:00,62,492,17,,,5,,,17,,,4169,,,692,,,4169,,,2908,,,5,,,5,,,7.80,,,1.60,,,65,,,1012.81,,,218,,,4.50,,,777700,,,3797,,,120,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,10:00,206,1410,53,,,10,,,52,,,7908,,,888,,,7908,,,4966,,,5,,,5,,,8.10,,,2.00,,,65,,,1012.81,,,210,,,5.00,,,777700,,,3771,,,120,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,11:00,307,1410,87,,,9,,,85,,,10876,,,1392,,,10876,,,6291,,,5,,,5,,,8.70,,,2.00,,,63,,,1012.81,,,213,,,5.00,,,777700,,,3782,,,120,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,12:00,357,1410,106,,,20,,,101,,,12425,,,2572,,,12163,,,6665,,,4,,,4,,,9.50,,,2.20,,,60,,,1012.81,,,215,,,6.00,,,777700,,,3820,,,120,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,13:00,354,1410,106,,,31,,,98,,,11725,,,2886,,,11318,,,6329,,,4,,,4,,,10.00,,,2.50,,,60,,,1012.81,,,211,,,4.00,,,777700,,,4998,,,130,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,14:00,298,1410,86,,,25,,,81,,,8082,,,1778,,,7937,,,4873,,,4,,,4,,,10.00,,,2.00,,,57,,,1012.81,,,208,,,3.00,,,777700,,,5509,,,120,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,15:00,191,1410,49,,,11,,,48,,,3518,,,552,,,3518,,,2464,,,4,,,4,,,9.50,,,2.10,,,60,,,1012.81,,,207,,,3.00,,,777700,,,4866,,,120,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,16:00,43,1410,13,,,1,,,13,,,752,,,48,,,752,,,597,,,4,,,4,,,9.00,,,1.80,,,61,,,1012.81,,,190,,,5.00,,,777700,,,4705,,,120,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,17:00,0,334,1,,,0,,,1,,,27,,,0,,,27,,,10,,,5,,,5,,,8.10,,,1.90,,,65,,,1012.81,,,206,,,4.00,,,777700,,,4498,,,120,,,0.0890,,,0.140,,,0.1,0,,
12/09/2016,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,5,,,7.70,,,2.10,,,68,,,1012.81,,,199,,,4.00,,,777700,,,406,,,120,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,7.10,,,4.20,,,82,,,1012.81,,,204,,,3.00,,,777700,,,256,,,150,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.00,,,5.60,,,91,,,1012.81,,,213,,,4.00,,,777700,,,77,,,170,,,0.0890,,,0.140,,,0.4,0,,
12/09/2016,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.50,,,5.90,,,90,,,1012.81,,,222,,,4.00,,,777700,,,30,,,180,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,8.00,,,6.00,,,87,,,1012.81,,,223,,,4.00,,,777700,,,30,,,180,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,8.20,,,5.70,,,84,,,1012.81,,,223,,,5.00,,,777700,,,30,,,170,,,0.0890,,,0.140,,,0.0,0,,
12/09/2016,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,8.60,,,6.40,,,86,,,1012.81,,,222,,,4.00,,,777700,,,30,,,190,,,0.0890,,,0.140,,,0.0,0,,
12/10/2016,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,8.60,,,7.30,,,92,,,1012.81,,,222,,,3.00,,,777700,,,30,,,200,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,9.10,,,8.10,,,93,,,1012.81,,,224,,,4.00,,,777700,,,30,,,220,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,9.70,,,8.90,,,95,,,1012.81,,,234,,,5.00,,,777700,,,30,,,240,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,9.70,,,9.10,,,96,,,1012.81,,,246,,,5.00,,,777700,,,30,,,240,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,9.60,,,9.10,,,97,,,1012.81,,,251,,,3.00,,,777700,,,30,,,240,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,9.70,,,9.20,,,97,,,1012.81,,,232,,,3.00,,,777700,,,41,,,250,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,10.00,,,9.10,,,94,,,1012.81,,,232,,,3.00,,,777700,,,77,,,240,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,10.00,,,9.00,,,93,,,1012.81,,,242,,,3.00,,,777700,,,70,,,240,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,09:00,59,465,12,,,14,,,10,,,3067,,,1350,,,3067,,,2153,,,10,,,10,,,9.60,,,8.70,,,94,,,1012.81,,,227,,,3.00,,,777700,,,35,,,230,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,10:00,203,1411,34,,,14,,,33,,,5544,,,1407,,,5493,,,3211,,,10,,,10,,,9.20,,,8.40,,,95,,,1012.81,,,211,,,3.00,,,777700,,,30,,,230,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,11:00,304,1411,53,,,15,,,49,,,6438,,,1457,,,6321,,,3343,,,10,,,10,,,9.20,,,8.60,,,96,,,1012.81,,,220,,,4.00,,,777700,,,59,,,230,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,12:00,355,1411,49,,,15,,,45,,,4816,,,732,,,4750,,,2362,,,10,,,10,,,9.10,,,8.50,,,96,,,1012.81,,,203,,,3.00,,,777700,,,33,,,230,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,13:00,352,1411,32,,,0,,,32,,,3076,,,0,,,3076,,,1470,,,10,,,10,,,9.20,,,8.70,,,97,,,1012.81,,,219,,,3.00,,,777700,,,30,,,230,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,14:00,296,1411,26,,,0,,,26,,,2461,,,0,,,2461,,,1119,,,10,,,10,,,9.60,,,8.90,,,95,,,1012.81,,,208,,,3.00,,,777700,,,30,,,240,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,15:00,190,1411,21,,,0,,,21,,,1552,,,0,,,1552,,,652,,,10,,,10,,,9.70,,,9.10,,,96,,,1012.81,,,212,,,3.00,,,777700,,,30,,,240,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,16:00,42,1411,9,,,0,,,9,,,482,,,0,,,482,,,180,,,10,,,10,,,10.00,,,9.50,,,97,,,1012.81,,,220,,,4.00,,,777700,,,30,,,250,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,17:00,0,326,1,,,0,,,1,,,27,,,0,,,27,,,10,,,10,,,10,,,10.10,,,9.20,,,94,,,1012.81,,,231,,,5.00,,,777700,,,30,,,250,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,10.20,,,9.00,,,92,,,1012.81,,,229,,,5.00,,,777700,,,30,,,240,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,9.50,,,8.20,,,92,,,1012.81,,,226,,,4.00,,,777700,,,134,,,220,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,9.20,,,7.70,,,90,,,1012.81,,,222,,,4.00,,,777700,,,48,,,210,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,9.20,,,7.60,,,90,,,1012.81,,,219,,,4.00,,,777700,,,173,,,210,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,9.10,,,7.20,,,88,,,1012.81,,,227,,,4.00,,,777700,,,169,,,200,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,8.70,,,6.80,,,88,,,1012.81,,,223,,,3.00,,,777700,,,165,,,190,,,0.0880,,,0.140,,,0.0,0,,
12/10/2016,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,8.50,,,6.60,,,88,,,1012.81,,,220,,,3.00,,,777700,,,165,,,190,,,0.0880,,,0.140,,,0.0,0,,
12/11/2016,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,8.00,,,6.30,,,89,,,1012.81,,,213,,,4.00,,,777700,,,683,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.60,,,5.80,,,88,,,1012.81,,,210,,,4.00,,,777700,,,787,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.50,,,5.60,,,88,,,1012.81,,,209,,,4.00,,,777700,,,5647,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.20,,,5.30,,,88,,,1012.81,,,210,,,4.00,,,777700,,,4009,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.00,,,5.00,,,87,,,1012.81,,,206,,,4.00,,,777700,,,1103,,,160,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,6.70,,,4.80,,,88,,,1012.81,,,219,,,4.00,,,777700,,,313,,,160,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,7.00,,,4.80,,,86,,,1012.81,,,222,,,4.00,,,777700,,,40,,,160,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,7.20,,,5.10,,,86,,,1012.81,,,224,,,3.00,,,777700,,,30,,,160,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,09:00,55,438,14,,,29,,,11,,,2913,,,3048,,,2913,,,2257,,,9,,,9,,,7.40,,,5.40,,,87,,,1012.81,,,230,,,3.00,,,777700,,,30,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,10:00,200,1411,29,,,31,,,26,,,3942,,,1807,,,3942,,,2572,,,9,,,9,,,7.70,,,5.70,,,87,,,1012.81,,,224,,,3.00,,,777700,,,30,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,11:00,301,1411,34,,,6,,,32,,,3709,,,564,,,3709,,,2104,,,9,,,9,,,7.70,,,5.60,,,87,,,1012.81,,,229,,,4.00,,,777700,,,39,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,12:00,352,1411,31,,,6,,,29,,,3511,,,321,,,3475,,,1597,,,9,,,9,,,7.60,,,6.20,,,91,,,1012.81,,,227,,,4.00,,,777700,,,50,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,13:00,350,1411,24,,,2,,,24,,,2718,,,39,,,2682,,,1083,,,10,,,10,,,7.20,,,6.80,,,97,,,1012.81,,,222,,,3.00,,,777700,,,46,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,14:00,294,1411,19,,,0,,,19,,,1605,,,0,,,1605,,,742,,,10,,,10,,,7.50,,,7.00,,,97,,,1012.81,,,225,,,3.00,,,777700,,,31,,,200,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,15:00,189,1411,12,,,0,,,12,,,803,,,0,,,803,,,340,,,10,,,10,,,7.50,,,7.20,,,98,,,1012.81,,,220,,,3.00,,,777700,,,30,,,200,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,16:00,41,1411,4,,,0,,,4,,,187,,,0,,,187,,,70,,,10,,,10,,,7.70,,,7.30,,,97,,,1012.81,,,213,,,3.00,,,777700,,,30,,,200,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,17:00,0,319,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,7.70,,,7.30,,,97,,,1012.81,,,220,,,3.00,,,777700,,,30,,,200,,,0.0870,,,0.140,,,0.0,0,,
12/11/2016,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,8.00,,,7.40,,,96,,,1012.81,,,216,,,4.00,,,777700,,,30,,,210,,,0.0870,,,0.140,,,0.1,0,,
12/11/2016,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,8.00,,,7.40,,,96,,,1012.81,,,211,,,4.00,,,777700,,,30,,,210,,,0.0870,,,0.140,,,0.3,0,,
12/11/2016,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,8.00,,,7.30,,,95,,,1012.81,,,207,,,4.00,,,777700,,,30,,,200,,,0.0870,,,0.140,,,0.5,0,,
12/11/2016,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,8.00,,,7.50,,,97,,,1012.81,,,209,,,3.00,,,777700,,,30,,,210,,,0.0870,,,0.140,,,0.7,0,,
12/11/2016,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,8.10,,,7.70,,,97,,,1012.81,,,197,,,3.00,,,777700,,,30,,,210,,,0.0870,,,0.140,,,1.1,0,,
12/11/2016,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,8.60,,,8.10,,,97,,,1012.81,,,209,,,3.00,,,777700,,,30,,,220,,,0.0870,,,0.140,,,0.8,0,,
12/11/2016,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,9.20,,,8.50,,,95,,,1012.81,,,206,,,5.00,,,777700,,,30,,,230,,,0.0870,,,0.140,,,0.4,0,,
12/12/2016,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,9.20,,,8.60,,,96,,,1012.81,,,212,,,4.00,,,777700,,,30,,,230,,,0.0870,,,0.140,,,0.6,0,,
12/12/2016,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,9.20,,,8.40,,,95,,,1012.81,,,219,,,5.00,,,777700,,,43,,,230,,,0.0870,,,0.140,,,2.0,0,,
12/12/2016,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,9.50,,,8.30,,,92,,,1012.81,,,226,,,6.00,,,777700,,,32,,,230,,,0.0870,,,0.140,,,1.6,0,,
12/12/2016,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,8.50,,,6.40,,,87,,,1012.81,,,307,,,9.00,,,777700,,,30,,,190,,,0.0870,,,0.140,,,0.5,0,,
12/12/2016,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.50,,,6.00,,,90,,,1012.81,,,306,,,5.00,,,777700,,,79,,,180,,,0.0870,,,0.140,,,0.2,0,,
12/12/2016,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.10,,,5.50,,,90,,,1012.81,,,294,,,4.00,,,777700,,,80,,,170,,,0.0870,,,0.140,,,0.2,0,,
12/12/2016,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.20,,,5.90,,,91,,,1012.81,,,272,,,4.00,,,777700,,,472,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.50,,,5.90,,,90,,,1012.81,,,251,,,5.00,,,777700,,,288,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,09:00,52,412,20,,,89,,,12,,,5027,,,16138,,,3556,,,2908,,,9,,,9,,,7.80,,,6.20,,,90,,,1012.81,,,267,,,5.00,,,777700,,,350,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,10:00,197,1411,72,,,224,,,40,,,10917,,,29381,,,6472,,,4503,,,9,,,9,,,8.00,,,6.50,,,90,,,1012.81,,,262,,,5.00,,,777700,,,339,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,11:00,298,1411,130,,,347,,,57,,,15120,,,36823,,,7842,,,4809,,,9,,,9,,,8.60,,,6.70,,,88,,,1012.81,,,262,,,5.00,,,777700,,,201,,,190,,,0.0870,,,0.140,,,0.1,0,,
12/12/2016,12:00,350,1411,150,,,369,,,61,,,16560,,,35095,,,8579,,,5294,,,8,,,8,,,9.00,,,6.50,,,84,,,1012.81,,,263,,,6.00,,,777700,,,240,,,190,,,0.0870,,,0.140,,,0.1,0,,
12/12/2016,13:00,348,1411,141,,,307,,,67,,,14856,,,25504,,,10065,,,6213,,,8,,,8,,,9.00,,,6.30,,,83,,,1012.81,,,271,,,6.00,,,777700,,,271,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,14:00,292,1411,108,,,181,,,68,,,9894,,,11686,,,9040,,,6018,,,8,,,8,,,9.00,,,6.20,,,83,,,1012.81,,,268,,,5.00,,,777700,,,258,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,15:00,187,1411,53,,,46,,,47,,,4557,,,3050,,,4557,,,3734,,,8,,,8,,,8.70,,,6.40,,,85,,,1012.81,,,263,,,4.00,,,777700,,,306,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,16:00,40,1411,15,,,15,,,13,,,1059,,,750,,,1059,,,1014,,,8,,,8,,,8.50,,,6.10,,,85,,,1012.81,,,269,,,5.00,,,777700,,,350,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,17:00,0,313,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,8.10,,,6.30,,,88,,,1012.81,,,265,,,4.00,,,777700,,,350,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,8.20,,,6.40,,,88,,,1012.81,,,260,,,4.00,,,777700,,,358,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,8.00,,,6.20,,,88,,,1012.81,,,261,,,5.00,,,777700,,,351,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.70,,,6.10,,,90,,,1012.81,,,263,,,4.00,,,777700,,,441,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.70,,,6.20,,,90,,,1012.81,,,269,,,4.00,,,777700,,,526,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.00,,,5.80,,,92,,,1012.81,,,272,,,3.00,,,777700,,,436,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.20,,,5.40,,,95,,,1012.8,,,256,,,3.00,,,777700,,,413,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/12/2016,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.20,,,5.50,,,95,,,1012.8,,,253,,,3.00,,,777700,,,463,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.20,,,4.70,,,97,,,1012.8,,,258,,,2.00,,,777700,,,377,,,160,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.50,,,4.80,,,95,,,1012.8,,,261,,,3.00,,,777700,,,332,,,160,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.70,,,5.10,,,96,,,1012.8,,,254,,,2.00,,,777700,,,343,,,160,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.00,,,5.30,,,95,,,1012.8,,,249,,,3.00,,,777700,,,344,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.70,,,5.30,,,97,,,1012.8,,,261,,,2.00,,,777700,,,342,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.50,,,5.90,,,96,,,1012.8,,,242,,,2.00,,,777700,,,357,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.10,,,5.50,,,96,,,1012.8,,,242,,,1.00,,,777700,,,402,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.50,,,5.90,,,96,,,1012.8,,,250,,,2.00,,,777700,,,1056,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,09:00,49,387,20,,,69,,,14,,,5252,,,12675,,,3751,,,3269,,,10,,,10,,,6.10,,,5.60,,,97,,,1012.8,,,251,,,2.00,,,777700,,,789,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,10:00,194,1412,62,,,170,,,38,,,9516,,,17824,,,7595,,,5085,,,10,,,10,,,6.20,,,5.80,,,97,,,1012.8,,,242,,,3.00,,,777700,,,185,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,11:00,296,1412,94,,,170,,,59,,,12278,,,15290,,,10669,,,6044,,,10,,,10,,,5.10,,,4.90,,,99,,,1012.8,,,223,,,4.00,,,777700,,,204,,,160,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,12:00,348,1412,105,,,129,,,74,,,13724,,,13200,,,11971,,,6644,,,10,,,10,,,6.10,,,6.00,,,99,,,1012.8,,,226,,,2.00,,,777700,,,30,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,13:00,346,1412,112,,,135,,,81,,,12624,,,12200,,,11359,,,6558,,,10,,,10,,,6.70,,,6.40,,,98,,,1012.81,,,240,,,3.00,,,777700,,,44,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,14:00,291,1412,87,,,109,,,65,,,8152,,,7125,,,7744,,,4997,,,10,,,10,,,7.20,,,6.60,,,96,,,1012.81,,,238,,,2.00,,,777700,,,36,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,15:00,186,1412,38,,,34,,,33,,,3039,,,1675,,,3039,,,2071,,,10,,,10,,,7.50,,,6.50,,,93,,,1012.81,,,133,,,1.00,,,777700,,,49,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,16:00,39,1412,9,,,0,,,9,,,455,,,0,,,455,,,170,,,10,,,10,,,7.50,,,6.50,,,93,,,1012.81,,,191,,,2.00,,,777700,,,43,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,17:00,0,309,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.70,,,6.30,,,97,,,1012.81,,,165,,,1.00,,,777700,,,36,,,190,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,7.10,,,6.10,,,93,,,1012.81,,,185,,,2.00,,,777700,,,46,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.20,,,6.00,,,92,,,1012.81,,,182,,,3.00,,,777700,,,57,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.20,,,5.80,,,91,,,1012.81,,,189,,,3.00,,,777700,,,82,,,180,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.00,,,5.50,,,90,,,1012.81,,,174,,,2.00,,,777700,,,99,,,170,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,6.50,,,4.90,,,89,,,1012.8,,,164,,,2.00,,,777700,,,152,,,160,,,0.0870,,,0.140,,,0.0,0,,
12/13/2016,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,6.20,,,4.70,,,90,,,1012.8,,,154,,,2.00,,,777700,,,194,,,160,,,0.0870,,,0.140,,,0.0,0,,
